wikidata_id,name,imdb_id
Q22131918,Gabriel Pielke,nm1701263
Q22132005,Thorsten Schütte,nm0778343
Q22132421,Stefan Eberlein,nm0248096
Q22132478,Susanne Kellermann,nm0445831
Q22132646,Susan Gluth,nm1671987
Q22132701,Michael Gööck,nm1170205
Q22138330,Nikos Dimopoulos,nm0227461
Q22212438,Nicolás Rincón Gille,nm2244654
Q822523,Bernard Knowles,nm0461497
Q822798,Bernard Zitzermann,nm0005935
Q823567,Bernd Heinl,nm0005739
Q22262389,D. Cypher,nm0764652
Q19776350,Nicole Hirsch Whitaker,nm1593867
Q19776370,Mirjam Leuze,nm3966865
Q19776426,Vesa Taipaleenmäki,nm1127654
Q19776433,Marc Nordbruch,nm1403071
Q19776441,Karsten Krause,nm3490338
Q19776477,Gabriela Betschart,nm3189620
Q19776497,Piotr Rosołowski,nm1272928
Q19776509,Ann Carolin Renninger,nm3959143
Q19776558,Knut Schmitz,nm0006376
Q23060943,Claus Peter Hildenbrand,nm0383896
Q23060947,Jochen Taubert,nm1048572
Q23060949,Arthur-Adrien Porchet,nm0691692
Q23061049,Hans Heinrich,nm2381413
Q23061050,Horst Hardt,nm0362502
Q23061187,Busso von Müller,nm0902739
Q23061197,Lothar Gerber,nm0314127
Q23061218,Florian Trenker,nm0872107
Q22249826,Sjur Aarthun,nm0007517
Q22249952,Torstein Nodland,nm1137510
Q22254961,Staffan Lindqvist,nm0512146
Q22255012,Tore Vollan,nm1106621
Q22255873,Peter Klitgaard,nm0459884
Q3180044,Joe Di Gennaro,nm0007046
Q3180231,Joel D. Wynkoop,nm0943944
Q3181455,John F. Goodrich,nm0329312
Q3181694,John Hanson,nm0361301
Q3181846,John K. Holbrook,nm0390041
Q7906130,V. Manikandan,nm1367479
Q7906145,V. N. Reddy,nm0714782
Q7916421,Vasco Nunes,nm0638005
Q7917357,Vaughn Juares,nm0810252
Q7918855,Velcrow Ripper,nm0728088
Q22671093,Silke Schranz,nm4486604
Q22671181,Lars Barthel,nm0058599
Q22671221,Andreas Köfer,nm0477792
Q11522162,Jūrō Sugimura,nm0837204
Q11530122,Kōsuke Matsushima,nm0560580
Q11533172,Junichiro Hayashi,nm0370626
Q11534584,Hiroo Yanagida,nm0945840
Q11534631,Takahide Shibanushi,nm0793066
Q11536131,Naoki Kayano,nm0443235
Q11537829,Keiichi Sakurai,nm5392579
Q21013132,Tibor Dingelstad,nm2304352
Q15206797,Vilmos Füredi,nm1304913
Q15207768,Martin de Chabaneix,nm0207976
Q15210586,Antoine Parouty,nm1195901
Q15210948,Emmanuelle Le Fur,nm0494296
Q15215585,Stéphane Le Parc,nm0494512
Q15216320,Denis Rouden,nm0006804
Q15221250,David Ungaro,nm0881104
Q23061220,Nicolas Joray,nm0429792
Q23061361,Moritz Reinecke,nm2738698
Q23061755,Niels Bolbrinker,nm0092735
Q23061839,Harald Cremer,nm0187342
Q23062094,Lukas Strebel,nm0834012
Q3189529,Julien Hirsch,nm0386501
Q3190829,Jérôme Bouvier,nm2182281
Q3190857,Jérôme Colin,nm1313961
Q3190972,Jérôme Le Maire,nm0494408
Q3182228,John Ott,nm0653007
Q3182661,John W. Boyle,nm0102270
Q3182662,John W. Brown,nm0001896
Q3183215,Jon Moritsugu,nm0605748
Q3183606,Jonny Semeco,nm0783742
Q3183670,Jordan Alan,nm0003186
Q22344477,Petter Holmern Halvorsen,nm1748944
Q22344542,Raimond Mydland,nm1980604
Q22569486,Ataollah Hayati,nm0370691
Q22569601,Kai Ehlers,nm1338120
Q22569612,Grischa Schmitz,nm1077878
Q22569774,Jean Christophe Blavier,nm6196723
Q22569810,Mark Heizmann,nm3443787
Q22569913,Tobias Tempel,nm2664448
Q15446188,Lars Liebold,nm1628638
Q15447304,Clemens Messow,nm0582267
Q15447360,Matthias Bolliger,nm0093131
Q15448537,Martin Farkas,nm0267588
Q15449227,Diethard Prengel,nm0695988
Q8048465,Yang Shu,nm0946057
Q8049800,Yasir Abbasi,nm3271166
Q8056147,Yoshimasa Ishibashi,nm2147919
Q8059646,Yrjö Aaltonen,nm0007402
Q8060230,Yudi Datau,nm1415351
Q8061625,Yuri Vorontsov,nm0903542
Q7813456,Tokachi Tsuchiya,nm3617174
Q7815985,Tom Graeff,nm0333650
Q7817375,Tom Richmond,nm0725166
Q7818957,Tomislav Pinter,nm0005830
Q15450497,Julia von Heinz,nm2522719
Q15450760,Scott Kevan,nm0450670
Q15451364,Michael Goi,nm0003922
Q15451409,Matthias Tschiedel,nm0874819
Q15451510,Gerd Conradt,nm0175652
Q15451528,Lester Shorr,nm0795012
Q15452427,David Bradbury,nm0102887
Q3289172,Marcel Lucien,nm0524636
Q3290295,Marcus Reichert,nm0961612
Q3290968,Maria Koleva,nm0464062
Q3292494,Marie Dumora,nm1338787
Q3292745,Marie Pérennou,nm0701821
Q15491598,Pier Ludovico Pavoni,nm0667945
Q15503703,Lillian Schwartz,nm1541261
Q15507934,Fabian Wagner,nm1234835
Q15557883,Oreste Pellini,nm0671213
Q15557905,Giorgio Pelloni,nm1020271
Q15615395,Ivan Bagayev,nm0046534
Q15435984,Howard Alk,nm0019760
Q15439973,Helmut Barth,nm0058536
Q15444185,Eric Alan Edwards,nm0004090
Q15445205,Henry Freulich,nm0294464
Q15445520,Judy Irola,nm0410062
Q15445535,Fred Tammes,nm0848712
Q23070458,Johannes Praus,nm3600537
Q23072558,Tove Österlund,nm3770188
Q23090955,Kai Wiehagen,nm3566639
Q23091036,Uli Fischer,nm1051582
Q23092185,Israel Cárdenas,nm1738794
Q23093582,Laura Amelia Guzmán,nm2191541
Q15452558,Richard Clabaugh,nm0002709
Q15452781,Reinier van Brummelen,nm0115956
Q15453115,Levie Isaacks,nm0410521
Q15453324,Sebastian Winkels,nm0935172
Q15453493,Eberhard Geick,nm0311848
Q11718303,Jan Maciej Ptasiński,nm0699676
Q11718646,Jan Paweł Pełech,nm2138585
Q11718757,Jan Prosiński,nm1508926
Q11720150,Janusz Gauer,nm0310015
Q11720414,Janusz Połom,nm0689772
Q11721039,Jarosław Wnuk,nm3153831
Q11721070,Jarosław Żamojda,nm0952667
Q3190991,Jérôme Maison,nm1750206
Q3191187,Jørgen Vestergaard,nm0895350
Q3192628,Kanerva Cederström,nm0147804
Q3195219,Kenny Blank,nm0087504
Q3195898,Anjuli Shukla,nm2790101
Q11685906,Andrzej J. Jaroszewicz,nm0418848
Q11748608,Krystian Matysek,nm1966348
Q11749589,Krzysztof Pakulski,nm0657147
Q11749767,Krzysztof Tusiewicz,nm0878246
Q11765547,Maciej Odoliński,nm2145125
Q7966210,Walter Stradling,nm0833115
Q7966229,Walter Sully,nm1037305
Q7967741,Wang Yu,nm0911094
Q7976260,Wayne Gilbert,nm1071247
Q8003732,Willi Behnisch,nm0066960
Q8006303,William C. Foster,nm0288119
Q8006411,William C. Thompson,nm0860847
Q15303935,Era Savelyeva,nm0767566
Q15321278,Vincent van Gelder,nm0886916
Q15407091,Jaroslav Blažek,nm0087993
Q15407245,Fédote Bourgasoff,nm0099868
Q15407269,Jacques Robin,nm0732197
Q15407922,Eckhard Jansen,nm0417985
Q15408577,Laurent Tangy,nm1234546
Q3196194,Khodzhakuli Narliev,nm0621490
Q3197378,Kirk Jones,nm0428598
Q3205896,L. Guy Wilky,nm0929533
Q3218870,Laurence Chanfro,nm1768165
Q3219078,Laurent Brunet,nm0116193
Q3219119,Laurent Chalet,nm1026662
Q23062475,Carl Kayser,nm0443481
Q23062539,Frank Banuscher,nm0052580
Q23062885,Juan Gelpí,nm0005718
Q23062886,Arthur Wooster,nm0941331
Q23063149,Nils-Peter Mahlau,nm0536972
Q23063275,Hans-Joachim Theuerkauf,nm0857671
Q23068433,Stefan Ludwig,nm2297054
Q23069901,Martin Neumeyer,nm3068553
Q3219153,Laurent Dailland,nm0197340
Q3219212,Laurent Fenart,nm1189371
Q3219231,Laurent Frapat,nm1622122
Q3219887,Lawrence Cherry,nm0156092
Q3228935,Lee Stanley,nm0822540
Q3229165,Leighton Pierce,nm0682408
Q15453511,Ray Cory,nm0181688
Q15453990,Carsten Thiele,nm0857921
Q15454165,Adrian Stähli,nm2725341
Q15454697,Paul Lohmann,nm0517873
Q15455664,David Slama,nm0805249
Q15455900,Andreas Doub,nm0234650
Q11724876,Jerzy Kotowski,nm2795189
Q11725455,Jerzy Sten,nm0826483
Q11725778,Jerzy Łukaszewicz,nm0525555
Q11686718,Arkadiusz Tomiak,nm0866651
Q11687457,Bartlomiej Frykowski,nm0296934
Q11692295,Czesław Świrta,nm0842780
Q11715523,Jacek Prosiński,nm0698747
Q11715587,Jacek Stachlewski,nm0821011
Q11716423,Jakub Giza,nm2737571
Q11717690,Jan Hesse,nm0381570
Q9066551,Ramón de Baños,nm0063412
Q9137836,Chang Tso-chi,nm0151844
Q9139288,Adam Bajerski,nm1434453
Q9139683,Adam Iwiński,nm0412654
Q7919326,Velraj,nm1399485
Q7919326,Velraj,nm3170561
Q7920461,Venu,nm0893447
Q7925133,Vicente Cosentino,nm0181790
Q7929131,Vijay C. Kumar,nm1028446
Q7929133,Vijay K Chakravarthy,nm1994955
Q11540076,Fujio Morita,nm0605709
Q11541260,Hiroshi Kusuda,nm0476419
Q11549177,Bunjirō Mizutani,nm0594716
Q11550714,Shōji Ehara,nm0247933
Q11551535,Yoshihiro Ikeuchi,nm2014961
Q11553988,Tarō Kawazu,nm0442952
Q11572382,Masao Tamai,nm0848417
Q11575208,Kazushige Tanaka,nm1092955
Q11575208,Kazushige Tanaka,nm3880401
Q11575357,Juza Tanaka,nm1786017
Q7929181,Vijay Milton,nm1703877
Q7929820,Viktor Růžička,nm0752319
Q7931560,Vince Monton,nm0600143
Q7931897,Vincent Laforet,nm3667064
Q7933497,Vipindas,nm0899271
Q7938118,Vjekoslav Vrdoljak,nm0904038
Q7938745,Vladimir Zharikov,nm6024314
Q8006585,William Carr Crofts,nm2955286
Q8007425,William D. Barber,nm0053473
Q8015155,William Marshall,nm0551236
Q8017444,William Rees,nm0715969
Q8038897,Wu Di,nm0943083
Q23292115,Setsuo Kobayashi,nm0462054
Q23304334,John Walker,nm0907867
Q23309170,Sébastien Buchmann,nm0118235
Q23418916,Antonio Riestra,nm0726379
Q23435268,Fabian Klein,nm4821886
Q23436694,Friede Clausz,nm4334512
Q8962509,Francisco Múgica,nm0618034
Q9016731,Rena Nōnen,nm3945531
Q9019103,Atsushi Okui,nm0645777
Q9023267,Llorenç Soler,nm0812962
Q9140125,Adam Palenta,nm2888878
Q9140273,Adam Sikora,nm0797736
Q8074338,Zoran Dragelj,nm1389179
Q8083710,Živko Zalar,nm0952380
Q8186437,Buzz Feitshans IV,nm0270806
Q8322786,Ben Carré,nm0141135
Q8354579,Demetrio Bilbatúa,nm1531137
Q8862601,Dariusz Kuc,nm0473610
Q8958963,Edmond Fung,nm0298701
Q11778724,Michał Englert,nm0960867
Q11778755,Michał Giorew,nm1865742
Q11779368,Michał Węgrzyn,nm5214760
Q11779771,Mieczysław Jahoda,nm0415753
Q15725069,Jugal Debata,nm2298615
Q15725113,Raju Misra,nm3371726
Q15725367,Surendra Sahoo,nm3370572
Q15727919,Anthony Pun,nm1573851
Q15729390,Renzo Martens,nm3211698
Q23641702,Udo Franz,nm0291852
Q23652370,Klaus Sturm,nm1920378
Q23652743,Jacques Cheuiche,nm0156421
Q23653021,Volker Noack,nm1921562
Q23653035,Tom Kaiser,nm2759076
Q23653335,Mirjam Quinte,nm0704185
Q23653652,John Davey,nm0202727
Q23654053,Stefan Salm,nm6069507
Q23655501,Feliks Vysotsky,nm0899698
Q23655536,Reginald H. Morris,nm0005808
Q7944921,Andrzej Gronau,nm0343067
Q7946032,Leonard Zajączkowski,nm0952135
Q7965405,Walter L. Griffin,nm0341395
Q3309204,Michel Caron,nm0139141
Q3310043,Michel La Veaux,nm0479133
Q3310796,Michel Régnier,nm0753694
Q3313668,Mikhail Karyukov,nm0440350
Q3319057,Mohammed Soudani,nm0815738
Q3325522,Paul A. Edwards,nm0250267
Q23718676,Chris Behnisch,nm7410476
Q23718909,Moritz Anton,nm0031218
Q23719230,Jürgen Herrmann,nm0380751
Q23719486,Philippe Cordey,nm0179569
Q23725731,Michael Pfizenmaier,nm1331090
Q23725953,Roland Bauer,nm1331944
Q23727112,Klaus Betzl,nm2661356
Q23727167,Vladimir Subotic,nm1587303
Q23728346,Moritz Gieselmann,nm1096871
Q23728377,Edwin Horak,nm0394504
Q23730354,Wolfram Beyer,nm0079958
Q23744703,Michael Tötter,nm0995352
Q23746771,Helena Ahonen,nm5852793
Q23746834,István Imreh,nm4251389
Q3300361,Maurice Barry,nm0058091
Q3300545,Maurice Champreux,nm0150763
Q3301791,Maury Gertsman,nm0314993
Q3302216,Max Makowski,nm0538733
Q3306609,Merritt B. Gerstad,nm0005719
Q9155759,Anna Teresa Pietraszek,nm7810036
Q9157183,Antoni Nurzyński,nm0638233
Q9157666,Antoni Wójtowicz,nm0944227
Q3331990,Máximo Calvo Olmedo,nm0130911
Q3336638,Nathalie Moliavko-Visotzky,nm0596588
Q3339666,Nicholas Kendall,nm0447630
Q3339712,Nick Bird,nm1496016
Q1903799,Martin Fuhrer,nm0297620
Q1904323,Martin Krenn,nm5951739
Q3257509,Lloyd Ahern,nm0013914
Q3260256,Louis Schwartzberg,nm0777498
Q3261904,Louis Forestier,nm0286189
Q3262810,Louis Née,nm0639051
Q3262834,Louis Page,nm0656260
Q15619846,Brian Probyn,nm0698266
Q15621064,Trond Høines,nm0406053
Q15629649,Selma Vilhunen,nm1437990
Q15637283,Robert Kurrle,nm0005764
Q15696137,Kovelamudi Surya Prakash Rao,nm0433892
Q15714111,Claude Henry Wales,nm0907385
Q15719770,B. C. Gowrishankar,nm1389583
Q11728054,Jolanta Dylewska,nm0245896
Q11717703,Jan Holoubek,nm1450132
Q11717774,Jan Janczewski,nm0417363
Q11718051,Jan Komasa,nm1717924
Q23655538,Richard C. Glouner,nm0323075
Q23660401,Goof de Koning,nm1672575
Q23660774,Jan Peters,nm0676486
Q23670172,Volker Sattel,nm1311271
Q23670186,Austin Peck,nm5527209
Q23440420,Kaspar Köpke,nm2054772
Q23443632,Stefan Runge,nm0750285
Q23449304,Volker Gläser,nm0003846
Q23449321,Beate Maria Scherer,nm1958216
Q23453307,Matthias Merz,nm1732838
Q23472012,Milton Manaki,nm1046054
Q23540834,Jeff Cutter,nm0194004
Q23540954,Hans Grimmelmann,nm0342310
Q23542625,Anji,nm4207982
Q3269591,Lynne Ramsay,nm0708903
Q3288151,Marc Koninckx,nm0465133
Q3288356,Marc Romani,nm0738820
Q3288958,Marcel Fradetal,nm0289518
Q3289113,Marcel Le Picard,nm0005770
Q15735042,František Němec,nm1193310
Q15782045,Albert Maysles,nm0563099
Q4885194,Ben Addelman,nm1057370
Q4885337,Ben Briand,nm2787569
Q4885518,Ben Davis,nm1023204
Q4888745,Benjamin H. Kline,nm0005757
Q4890019,Benny Mathews,nm1110074
Q3295350,Martin Bodin,nm0090956
Q3295403,Martin Duckworth,nm0239920
Q3295604,Martin Preiss,nm1290484
Q3296384,Marzieh Meshkini,nm0581863
Q3298888,Mathieu Vadepied,nm0882997
Q15456123,Rúnar Rúnarsson,nm1242172
Q15456261,Peter Sbrzesny,nm1587016
Q15456321,Peter Bassett-Smith,nm4289777
Q15457160,Bjarne Sandemose,nm0761379
Q15485824,Lee Daniel,nm0199679
Q23670210,Anneliese Vandenberg,nm2759106
Q23683346,Ludvík Baran,nm3482985
Q23683408,Karel Degl,nm0214750
Q23683463,Takashi Nomura,nm0634601
Q23688771,Douglas Percival Cooper,nm0177964
Q23688819,Hone Glendinning,nm0005722
Q23689693,Hans-Jörg Allgeier,nm0021324
Q23691626,Kay Gauditz,nm0309983
Q23692631,Rolf Romberg,nm0739145
Q23693191,Werner Hoffmann,nm0389268
Q23700475,Johannes Hollmann,nm0391253
Q23710617,Andreas Bergmann,nm4398802
Q23711402,James Jacobs,nm0414447
Q23712127,Matthias Kälin,nm0477639
Q23712271,Hartwig Strobel,nm0834698
Q23712296,Sebastian Thaler,nm4270520
Q23712709,Peter Ambach,nm0024249
Q23712764,Josef Čepelák,nm1780281
Q1907678,Massimo Fagioli,nm0265129
Q3229564,Leo Hurwitz,nm0007238
Q3236805,Lester White,nm0925130
Q3237315,Laurent Chevallier,nm0156694
Q3246866,Carlos Reichenbach,nm0717024
Q3249020,Fernando Grostein Andrade,nm2753976
Q24470032,Zbigniew Gniazdowski,nm0323502
Q24515261,Jeremy Lasky,nm0489689
Q24515300,Ian Megibben,nm1993460
Q24545961,Mart Taniel,nm1637381
Q24546357,Mart Raun,nm2577368
Q24557472,Ernst Kunstmann,nm0475271
Q24565090,Robert O. Peters,nm5328086
Q24592607,Bill Ross IV,nm3226377
Q9175828,Bogusław Lambach,nm0477308
Q9202248,Dariusz Szermanowicz,nm2383006
Q9202253,Dariusz Szymura,nm1729818
Q9209790,Dominik Matwiejczyk,nm2289741
Q1928284,Michael Kranz,nm2947895
Q1928366,Michael Stone,nm0002686
Q1928816,Michael Palm,nm0657965
Q1928985,Michael Raven,nm0712354
Q9140586,Adam Zięcina,nm4532591
Q9141001,Adolf Forbert,nm0285282
Q9151520,Andrzej Barszczyński,nm0058344
Q9153360,Andrzej Ramlau,nm0708419
Q9154009,Andrzej Wolf,nm0937664
Q9160488,Arthur Reinhart,nm0718143
Q9166165,Bartosz Prokopowicz,nm0698616
Q9175119,Bogdan Dziworski,nm0246228
Q9175559,Bogumił Godfrejów,nm0323950
Q1964519,Nancy Schreiber,nm0775262
Q1986537,Nicolas Farkas,nm0267591
Q1991156,Nikolay Georgiev,nm6918100
Q1998036,Vincent Munier,nm8107577
Q9342451,Stanisław Latałło,nm0489997
Q9342467,Stanisław Lipiński,nm0513474
Q9342477,Stanisław Loth,nm0521433
Q3307177,May Clark,nm0164281
Q3308046,Michael Booth,nm1838827
Q3308210,Michael Gershman,nm0314840
Q3308532,Michael Spiller,nm0818785
Q3308997,Michel Bernheim,nm0076817
Q11818076,Piotr Sobocinski Jr.,nm2363990
Q11818143,Piotr Szczepanski,nm0843840
Q11818245,Piotr Wojtowicz,nm0944228
Q11819574,Bahram Badakhshani,nm0045916
Q11854333,Björn Soldan,nm0812809
Q11857153,Eino Mäkinen,nm0617447
Q11859458,Felix Forsman,nm0286887
Q4242663,Seweryn Kruszyński,nm0472910
Q4243327,Aleksandr Ksenofontov,nm0473285
Q4244998,Konstantin Kuznetsov,nm0476842
Q4246360,Yakov Kulish,nm7239893
Q23542642,Nathalie Wiedemann,nm0927272
Q23559598,Karin Albers,nm1637542
Q23575794,Andreas Schäfauer,nm0778028
Q23576522,Christoph Schmitz,nm0773483
Q23620243,Paul Portier,nm0692379
Q23621210,Julien Ringel,nm0727579
Q23636047,Marc Liesendahl,nm0509730
Q23636177,Manfred Ensinger,nm0258121
Q23636264,Hartmut E. Lange,nm0486128
Q23640640,Mauno Kuusla,nm0476642
Q3328202,Murray Lerner,nm0503635
Q3328908,Mustapha Barat,nm0053066
Q11724642,Jerzy Gościk,nm0351329
Q11869997,Kari Sohlberg,nm0812263
Q11871928,Kjell Lagerroos,nm0481256
Q11873678,Kurt Jäger,nm0433466
Q11877041,Homayoun Payvar,nm0668537
Q11880961,Marius Raichi,nm0706827
Q11881071,Markku Lehmuskallio,nm0499777
Q1914035,Frank van den Eeden,nm0886139
Q1927151,Michael Chauvistré,nm0154422
Q1927220,Michael D. Margulies,nm0006540
Q11767877,Marcin Władyniak,nm0937235
Q11768535,Marek Traskowski,nm1451520
Q11859930,Frans Ekebom,nm0252314
Q11861809,Heikki Aho,nm0014249
Q11861851,Heikki Katajisto,nm0441117
Q11863689,Howard Smith,nm0808475
Q11865484,Jaakko Kangas,nm3732943
Q11865848,Jan-Eric Nyström,nm0638898
Q11866078,Jari Mutikainen,nm0616122
Q11868160,Juuso Hirvikangas,nm0386735
Q1904345,Martin Kukula,nm0474392
Q1904397,Martin Langer,nm0486311
Q1904456,Martin Lippl,nm2755435
Q1904937,Martin Schliessler,nm0772372
Q1905022,Martin Schäfer,nm0778078
Q2031070,Sami al-Hajj,nm5454798
Q2032881,Ron Fricke,nm0294825
Q2033788,Raymond Depardon,nm0220019
Q2033969,Oskar Schnirch,nm0005863
Q24706025,Bruno Santamaría Razo,nm4120368
Q24706179,Christy Garland,nm0307510
Q24707109,Peter Schreiner,nm1396631
Q24718172,Arantza Diez,nm7622240
Q24718183,David Fontseca,nm7406954
Q24806457,Martyn Colbeck,nm1700426
Q24808533,Ashley Rowe,nm0746474
Q24817462,Byron Shah,nm0787427
Q24817487,Keshav Prakash,nm0698552
Q24205649,Martin Curtis,nm0193446
Q24206045,Geza Sinkovics,nm0802457
Q24206305,Paul Adler,nm0012216
Q24229043,Walter Hrich,nm0398604
Q24237497,Alexandre Léglise,nm0529593
Q24237626,Yariv Barel,nm2568232
Q24237734,Johannes Hammel,nm0358406
Q24247928,Gavin Finney,nm0278275
Q24249904,Janek Rubeš,nm8990197
Q4182958,Boris Zavelev,nm0767556
Q4192075,Vitali Zimovets,nm0956896
Q4196322,Sergey Ivanov,nm0412078
Q4197460,Pavel Ignatov,nm2341529
Q4199503,Vadym Illenko,nm0407943
Q4199552,Vladimir Ilin,nm0407960
Q4890155,Benoît Bringer,nm5945915
Q4907287,Biju Viswanath,nm1078209
Q4907522,Bilal Lashari,nm2850440
Q4907946,Bill Arnold,nm1520999
Q4912469,Billy Dickson,nm0225621
Q4914479,Binod Pradhan,nm0694985
Q24592676,Turner Ross,nm3225731
Q24623555,Arkadiusz Gołębiewski,nm3252286
Q24628755,Rick F. Gunter,nm0348362
Q24661999,Brett Harvey,nm1622441
Q24679518,William Cronjager,nm0188818
Q24690780,Matti Bauer,nm0061896
Q24701259,Marossy Géza,nm5675345
Q24701420,Marcus Kanter,nm0437912
Q24705047,Mantas Kvedaravičius,nm4254183
Q15782410,Ali Asad,nm0038266
Q15783655,Anton Bakarski,nm1075939
Q24931770,Jean Monsigny,nm0598652
Q24934809,Laurent Charbonnier,nm0152790
Q24935278,Éric Piccoli,nm3288100
Q24937131,Julien Selleron,nm1604645
Q24942179,Pasquale Rachini,nm0705117
Q24942936,Vladan Radovic,nm0705842
Q24950951,Robert Machover,nm0532671
Q12321489,Kasper Andersen,nm0026187
Q12322978,Kristoffer Nyholm,nm0638679
Q12326272,Martin Jørgensen,nm1353340
Q12330047,Ole Ege,nm0250775
Q12331796,Phie Ambo,nm1044678
Q24251327,Hans Kühle Jr.,nm0452006
Q24253629,Wladimir Ivanov,nm0412101
Q24262096,Clive Tickner,nm0862702
Q24266635,Michael Wale,nm0003455
Q24287125,Isidoro Martínez-Vela,nm0275079
Q24352535,Genri Abramyan,nm0009282
Q24427229,Michal Majerski,nm0538085
Q24427408,Bronislaw Baraniecki,nm0052988
Q24452356,Kōsuke Yamada,nm2903855
Q24452744,Björn Bondeson,nm0094129
Q12301405,Anders Gustafsson,nm0349008
Q12304428,Bror Bernild,nm0076908
Q12309571,Einar Olsen,nm0647630
Q12310451,Erik Wittrup Willumsen,nm0932765
Q12312175,Frank Piasecki Poulsen,nm1482109
Q12317998,Ib Dam,nm0198567
Q12318863,Jacob Jørgensen,nm1282297
Q12320266,Jon Bang Carlsen,nm0051894
Q4203826,Andrey Iskanov,nm2310557
Q4204242,Sergei Israelyan,nm0411504
Q4206628,Viktor Kabachenko,nm0434006
Q4209156,Vitaly Kalashnikov,nm0435551
Q4209164,Leonid Kalashnikov,nm0435550
Q4210647,Vilen Kalyuta,nm0436317
Q4210862,Mikhail Kamenetsky,nm0436550
Q4212809,Yves Cape,nm0134992
Q25350175,James L. Carter,nm0141677
Q25396329,Yves Bélanger,nm0126825
Q11779945,Mieczyslaw Poznanski,nm1532718
Q11797736,Oleg Mutu,nm1412545
Q11804088,Shahriar Asadi,nm1825398
Q11814028,Paweł Dyllus,nm1704554
Q11814547,Paweł Łoziński,nm0523658
Q11817800,Piotr Matwiejczyk,nm2382963
Q15730314,Zoltan Vidor,nm1151579
Q15732459,Brandon Trost,nm1060930
Q15734533,David Maysles,nm0563100
Q12841198,Kenan Mamedov,nm0541062
Q12841409,Lomer Akhvlediani,nm0015304
Q12843306,Nikolai Renkov,nm0719578
Q12844851,Rafig Gambarov,nm0436481
Q12846543,Teyub Akundov,nm1113307
Q12846610,Tofiq Sultanov,nm12478749
Q12847122,Valeri Kerimov,nm0449348
Q12847153,Vaqif Muradov,nm2929194
Q12847789,Yakov Tolchan,nm0004515
Q12849268,Israfil Agazada,nm3107916
Q12849311,Ivan Tartakovski,nm3367969
Q12849786,Sarif Sarifov,nm2957734
Q12884250,Sakis Maniatis,nm0542377
Q12762169,Alojz Hanúsek,nm0361584
Q12766793,Henrieta Peťovská,nm12054635
Q12767892,Jaroslav Vojtek,nm3271706
Q12778522,Viktor Svoboda,nm0841354
Q12778625,Vladimír Holloš,nm0391276
Q12778633,Vladimir Jesina,nm0422132
Q12793100,Jure Pervanje,nm0675786
Q12796428,Metod Badjura,nm0046176
Q12671410,Rimvydas Leipus,nm0500511
Q12713548,Aslaug Holm,nm0391473
Q12720307,Alexandru David,nm3595310
Q12736784,Nicu Stan,nm0821955
Q12743598,Vivi Dragan Vasile,nm0890481
Q24951543,Dalila Ennadre,nm1562115
Q24953791,Ptolemy Slocum,nm1784872
Q24954423,Alex Phillips Jr.,nm0680180
Q24961664,Ricardo Íscar,nm2025292
Q25112678,Robbie Greenberg,nm0338577
Q25139816,Sebastian Wiegärtner,nm4426905
Q25267530,Daniel Stoloff,nm0831578
Q25302599,Barun Mukherjee,nm0611516
Q12274854,Vasil Holiolchev,nm0390549
Q12278731,Dimo Kolarov,nm0463861
Q12279841,Emil Hristov,nm0398619
Q12280776,Ivan Varimezov,nm0889986
Q12285439,Lyubomir Halachev,nm0354664
Q12288128,Nenad Boroevich,nm1901940
Q12290793,Plamen Somov,nm0814149
Q12292022,Radoslav Spasov,nm0817153
Q12294364,Tino Santoni,nm0763859
Q12298681,Tsancho Tsanchev,nm0874665
Q9281921,Grzegorz Kuczeriszka,nm0473730
Q9281936,Grzegorz Kędzierski,nm0444325
Q9335494,Sergiusz Sprudin,nm0819872
Q9335773,Seweryn Steinwurzel,nm0826239
Q11882589,Mika Orasmaa,nm0649352
Q11887402,Pentti Unho,nm0881241
Q11887527,Pertti Mutanen,nm0616069
Q11887705,Peter Flinckenberg,nm0282331
Q11888165,Pini Hellstedt,nm0375550
Q2057473,Patrick Carey,nm0137011
Q2058858,Paul Beeson,nm0066607
Q2059416,Paul Elliott,nm0254580
Q2059876,Paul Grupp,nm0344676
Q4247065,Julij Kuhn,nm0475051
Q4247576,Georgy Kupriyanov,nm0475523
Q4249620,Vladimir Kutuzov,nm0476582
Q4252199,German Lavrov,nm0492251
Q4253857,Sergey Lando,nm0484887
Q4254458,Anatoly Lapshov,nm0487840
Q4255815,Yury Lebedev,nm0495544
Q4256035,Timofey Lebeshev,nm0495635
Q4256037,Pavel Lebeshev,nm0495634
Q12370266,Mihhail Dorovatovski,nm1834565
Q12372245,Peeter Tooming,nm4678606
Q12373749,Rein Kotov,nm0467761
Q12378073,Valeri Blinov,nm0088485
Q12404903,Guy Davidi,nm1519079
Q12488092,Joshua Wong,nm4333010
Q12557330,Oraz Rymzhanov,nm0753392
Q12610262,Yun Bong-chun,nm1138708
Q12619639,Sun-heung Choi,nm1641396
Q12624363,Han Hyeong-mo,nm1165027
Q12658717,Juozas Širvinskas,nm0802956
Q12665596,Mindaugas Survila,nm4956511
Q4988687,Julia Hede,nm0373177
Q4990110,Mandy Walker,nm0907999
Q4990373,Karin Westerlund,nm0922651
Q4992290,Morten Arnfred,nm0036272
Q2036260,Osvaldo Civirani,nm0163034
Q2039051,Otto Hanisch,nm0359911
