wikidata_id,name,imdb_id
Q26207301,Davoud Molapoor,nm1024898
Q26207714,Adelardo Fernández Arias,nm0273205
Q26208096,Hassan Tariq,nm2692281
Q26209469,Seth Savoy,nm4395296
Q26210879,Ted Sharks,nm7885247
Q26210991,Palnati Surya Pratap,nm7709337
Q26212290,Nahuel Lopez,nm6534872
Q26212862,Nonso Diobi,nm2408592
Q23058265,Gabriel Horn,nm0394834
Q23059367,Margarete Lindau-Schulz,nm0511321
Q23059488,Gabriella Rosaleva,nm0740992
Q23059491,Ulli Stephan,nm0826867
Q23059522,Arami Ullon,nm3530746
Q23059527,Felicitas Darschin,nm1237491
Q27051898,Brian Logan,nm8198288
Q27051900,Jason Gant,nm8032620
Q27051907,David Veeneman,nm8094254
Q27051909,Felipe Haro,nm1880212
Q27051912,Katerina Duda,nm7936193
Q27051914,Mike Mallen,nm3849228
Q27051917,Richard Shpuntoff,nm1500492
Q27051919,Leopold Dewolf,nm4033174
Q27051921,Andrea Galvin,nm7882781
Q27051923,Miljan Gogic,nm8321206
Q27051926,Sarah Haber,nm5118229
Q27051841,Norael Layne Mays,nm7139930
Q27051843,Matthew Hynds,nm7852585
Q27051846,Jin-A Kim,nm8316192
Q27051849,Timur Nurulin,nm3458432
Q27051852,Miles Massey,nm6230496
Q27051854,Richard Lowe,nm2328763
Q27051857,Samuel Alexander Miller,nm5585042
Q27051859,Ilya Medvedev,nm8243206
Q27051862,Mehran Pourmandan,nm5237170
Q27051864,Denning Isles,nm3831938
Q27051866,Hannah Taylor,nm8254905
Q25858104,Laura Lehmus,nm1350993
Q25861307,Juan Mora Catlett,nm0602233
Q25873646,Rachel Lang,nm4540217
Q25873693,Roger Dwyre,nm0245554
Q25878666,Raju Patel,nm0665394
Q27051794,Michael J. Epstein,nm4664031
Q27051796,Andreas Daugstad Leonardsen,nm8201643
Q27051799,Vanessa Hill,nm8137363
Q27051802,Alexis Cardoza,nm7549568
Q27051807,François Balcaen,nm0049554
Q27051810,Lluís Arcarazo,nm0033520
Q27051813,Tanmay Srivastava,nm8266537
Q27051816,Sam Haft,nm7727350
Q27051818,Nihal Dantluri,nm7577022
Q27051820,Oluwaseun Babalola,nm4209964
Q24053951,Deepu Karunakaran,nm3254695
Q24055571,Sanjay Bhatiya,nm1693210
Q24056828,Johannes Rosenberger,nm0742363
Q24059384,Christina Crevillén,nm0187676
Q24060864,Keven Undergaro,nm1913510
Q24060958,Jill Bauer,nm4991098
Q24061106,Vicky Wong Wai-Kit,nm7070948
Q24061147,Julia Ducournau,nm4469445
Q24206348,Max Maschke,nm1933368
Q24207227,Ricardo Dávila,nm0246300
Q24228290,Jian Man-shu,nm5471228
Q24228993,Isabell Šuba,nm4420729
Q24229043,Walter Hrich,nm0398604
Q24231986,Joachim Tenschert,nm0855179
Q24232709,Natalie Saracco,nm5589994
Q24235262,Ivan Peniche,nm6478524
Q24237620,Mor Kaplansky,nm3875620
Q23794604,Sascha Seifert,nm2108256
Q23805000,Marcie Begleiter,nm0197744
Q23805540,Lisa Immordino Vreeland,nm4662682
Q23805581,Oliver Schwabe,nm1083566
Q23805787,Ulrike Franke,nm0291180
Q23805924,Michael Loeken,nm0517285
Q23806100,Hubert Märkl,nm1340913
Q23806109,Andrzej Klamt,nm0458216
Q23808678,Jayatheertha,nm5852303
Q27051731,Afrah Boateng,nm7927781
Q27051733,Andreas Boschmann,nm5694708
Q27051739,Cheng Zhang,nm8305056
Q27051741,Melissa Ridgeway,nm8330740
Q27051743,Hervé Drézen,nm8074825
Q27051746,Shannon Gee,nm0311567
Q27051748,Patrick Ginnetty,nm7398637
Q27051749,Bowie Alexander,nm7398636
Q27051753,Ayan Sengupta,nm6445804
Q27051756,Chrisann Hessing,nm8287873
Q27051759,Abi Murphy,nm8149387
Q27051761,Manolis Papadakis,nm2929106
Q24251364,Joe Pimentel,nm1195992
Q24253143,Nik Korda,nm0004211
Q24255143,Gong Su-chang,nm0477456
Q24255227,Annette Haywood-Carter,nm0371852
Q24255231,Nancy Bardawil,nm1636655
Q24255749,Jørgen Lund,nm0526190
Q24255914,Todorka Kondova-Zafirovska,nm1272218
Q24258689,Dominick Evans,nm1847005
Q24258745,CJ Wallis,nm1091670
Q22928365,Zeresenay Berhane Mehari,nm1877993
Q22928397,Christian Frosch,nm0296440
Q22928412,Diego Araujo,nm1535759
Q22928466,Brian O’Malley,nm1746948
Q22928578,Hadi El Bagoury,nm5048826
Q22928635,Khaled Marei,nm0580727
Q22929005,Tamer Mohsen,nm5873074
Q24949556,Aneta Popiel-Machnicka,nm5803331
Q24950545,Marina Rice Bader,nm3742962
Q24950602,Edna Politi,nm0689258
Q24950626,Lisa Thrasher,nm1511212
Q24950627,Michal Vinik,nm3269656
Q24950628,Louise Wadley,nm0905586
Q24950773,Gabriel Hoss,nm2507264
Q24950951,Robert Machover,nm0532671
Q24950980,Doc Seven,nm5974226
Q25894812,Pere Solés i Bahí,nm5472586
Q25898370,Arun Bhatt,nm1042581
Q25907633,Randy Ser,nm0784769
Q25913586,Eduardo Pla,nm1037501
Q25927076,Carles Prats i Padrós,nm4820400
Q25927217,Sascha Quednau,nm3073193
Q25929198,Jeff Blyth,nm0090015
Q27051870,Ashley Brandon,nm5917519
Q27051872,Roy Vlcek,nm8133494
Q27051875,Udokamma Ebulu,nm8339017
Q27051878,Dave Sims,nm7652154
Q27051880,Heather Mehudar,nm3019017
Q27051882,Paul Zinder,nm0956931
Q27051884,Tomas Nohal,nm3512367
Q27051886,Alfonso Burgos Risco,nm7733493
Q27051889,Martina Globocnik,nm2566766
Q27051894,Brenna Foley,nm6400222
Q27051896,Philip P. Coffey,nm6523775
Q24082842,Sheri Hagen,nm0353452
Q24084752,Ngima Gelu Lama,nm6360215
Q24088611,David Pablos,nm2653170
Q24088824,Mark Haapala,nm2261374
Q24089051,Joseph Scheidegger,nm0770577
Q24089051,Joseph Scheidegger,nm0770578
Q24089177,Mak Chun Kit,nm3606161
Q26243817,Mstislav Korchagin,nm0466069
Q26243818,Bairam Abdullayev,nm0008302
Q26244190,Safar Shakeyev,nm3258156
Q26244585,Alfred Gehri,nm0311795
Q26244686,Viljo Lampela,nm0483854
Q26251242,Jayasree Bhattacharyya,nm5424028
Q26251295,Sylvia Rhue,nm0722600
Q26251525,Kristin Hahn,nm0353929
Q26214521,Cécile Telerman,nm1288712
Q26214542,Patrick Cabouat,nm1384317
Q26218133,Lee Il-hyung,nm7905703
Q26220824,Theresa von Eltz,nm2583364
Q26220830,Katharina Bintz,nm4141866
Q26156191,Edward Hunt,nm0402434
Q26157044,Mark Weistra,nm1496066
Q24090337,Elio Ruffo,nm0749328
Q24101604,Edmund Loewe,nm0530566
Q24133910,Randy Thompson,nm0860612
Q24175004,Kati Zambito,nm4675314
Q24175079,Giovanni Aloisio,nm6010752
Q24175432,Fabrizio Ruggirello,nm1425937
Q24175831,Mario Russo,nm0751686
Q24188399,Lee Si-myeong,nm1045946
Q24188411,John De Bello,nm0207357
Q24191014,Alethea Arnaquq-Baril,nm3410237
Q24192345,Kwon Yeong-sun,nm1136901
Q24196991,Fergal Reilly,nm0717678
Q24199506,Kim Muk,nm1394039
Q24199774,Park Gu,nm1339675
Q24199912,Ahn Hyeon-cheol,nm1547811
Q24200143,Park Seong-bok,nm1642228
Q24205644,Peter Bezencenet,nm0080056
Q24287125,Isidoro Martínez-Vela,nm0275079
Q24287376,Jiaoshou,nm6157250
Q24289779,Natalia Leite,nm3399862
Q24291527,Eskandar Ameripoor,nm0024633
Q25841745,Meike Hemschemeier,nm2578180
Q25842279,Boris Maicon,nm0537377
Q25844678,Maura Anderson,nm2306906
Q25577228,Baltash Kaipov,nm7951232
Q25583602,Madeleine Hartmann-Clausset,nm0367139
Q25587542,Uzzal,nm2619595
Q25587702,Alamgir Kumkum,nm7817453
Q25588119,Kazi Morshed,nm7651579
Q25614150,Joseph Albrecht,nm0016950
Q25631673,Chris Fuller,nm1950782
Q25632679,Begziyn Baljinnyam,nm1226870
Q25635075,Arthur Donald,nm0232011
Q25652449,Jason Paul Laxamana,nm3504356
Q25652501,Jess Espanola,nm1402042
Q25659628,Eberhard Schäfer,nm0778047
Q25848711,Jens Meurer,nm0582797
Q25849519,Fatmir Doga,nm2297663
Q25854809,Antonio J. García de Quirós Rodríguez,nm7958871
Q25858000,Juan Pablo Laplace,nm0487612
Q25858090,Margaret Williams,nm1064423
Q24676289,Charlie Van Vleet,nm3109536
Q24676423,John Bolton,nm0093413
Q24676785,Johnathan Paul,nm6385965
Q24676900,Reuben Atlas,nm4382197
Q24677058,Shaleece Haas,nm3717429
Q24677569,Steve Read,nm5486153
Q24677730,Rob Alexander,nm5281244
Q24678083,Jared P. Scott,nm1962031
Q24678245,Maro Chermayeff,nm0155874
Q23060484,Ottofritz Gaillard,nm1172112
Q23060603,Djingarey Maïga,nm0537505
Q23060621,Werner Schulz-Wittan,nm1437443
Q23060664,Tobias Stille,nm0830242
Q23060725,Stefan Stratil,nm0833587
Q23060832,Jan Georg Schütte,nm0778339
Q25675585,Sven Zellner,nm2042335
Q25707169,Busi Cortés,nm0181518
Q26906557,Brad Kuhlman,nm0474052
Q26906562,Mark Wampler,nm8418389
Q26906571,Mike Siv,nm2537000
Q26906576,Francisco Cipriano,nm8287376
Q26906580,Mina Mileva,nm2873275
Q26906779,Hanna Andersson,nm1187488
Q26906785,Stacey Young,nm2630030
Q26906864,Christopher Storer,nm3846239
Q26906868,Josh Colover,nm0173199
Q26906881,Okan Temizarabaci,nm4258305
Q23060880,Johannes Grieser,nm0340997
Q23060893,Wilhelm Gröhl,nm0344944
Q23060918,Jan Fehse,nm0270478
Q23060947,Jochen Taubert,nm1048572
Q23060949,Arthur-Adrien Porchet,nm0691692
Q25748680,José Luis Torres Leiva,nm1965378
Q25750332,Kristina Dubin,nm0239301
Q25753444,Vojislav Nanovic,nm0620929
Q25753533,Shashikanth Ramawat,nm8267193
Q25753785,Louise Linton,nm2325602
Q25757433,Stuart Willis,nm2150288
Q25806729,Enoch-Jude Danquah,nm6030302
Q25817040,Juan Antonio de la Riva,nm0728954
Q25841565,Amatsia Hiuni,nm0386123
Q26906882,Ceren Ezgi Demir,nm7931545
Q26906888,Derek Hallquist,nm1897108
Q26906890,Anoosh Tertzakian,nm3593260
Q26906893,Nikki Parsons,nm0663882
Q26906897,Claire Popplewell,nm1847723
Q26906899,Helen Scott,nm0779228
Q26906904,Richard Nash,nm1574142
Q26906937,Marc Pierschel,nm3503468
Q26907169,Jeff Pustil,nm0701146
Q24678287,Jeff Dupre,nm0243391
Q24678413,Kasun Malinda,nm6390938
Q24678521,Debbie Shuter,nm1173226
Q24678567,Adam Tysoe,nm1173410
Q24678691,Risteard Ó Domhnaill,nm3601133
Q24679257,Tom Jennings,nm0421259
Q24679407,Sara Fishko,nm0279854
Q24679544,Joshua Ligairi,nm1810404
Q24679656,Brandon Hill,nm1504564
Q24679762,Sanne van den Bergh,nm6845519
Q24679800,Greg Ward,nm3856230
Q24662039,Bernardo Arsuaga,nm7472361
Q24662054,Natalie Osma,nm4112608
Q24662173,Kristofer Ríos,nm6543532
Q24662582,Wanda Dittrich,nm8095109
Q24662630,Mateusz Koldun,nm8123013
Q24662632,Mariusz Wirski,nm8095107
Q24662700,Lalo Molina,nm3408930
Q24664282,Leonid Volkov,nm8270930
Q24671641,Achim Scheunert,nm1475168
Q24671778,Patricia Sims,nm0801359
Q24672220,Matthew Jones,nm4212303
Q26252626,Adelina Anthony,nm1027814
Q26252627,Jane Clark,nm0164053
Q26213733,Gabriel García Moreno,nm0305771
Q26214142,Karin Jurschick,nm1030354
Q26214465,Stephan Carpiaux,nm0139543
Q26214479,Samuel Tilman,nm2410755
Q26214506,Jordan Goldnadel,nm4707498
Q24258786,Aditya J Patwardhan,nm4553586
Q24258829,Tsalta Baptiste,nm5789701
Q24259202,Danny Williams,nm6516154
Q24262950,Huang Weikai,nm3628239
Q24263560,Pan Anzi,nm4273756
Q24263565,Larissa Sansour,nm5534217
Q24263614,Malcolm Collett,nm0296637
Q24263713,Miguel Mirra,nm1103148
Q24265062,Brian Fee,nm0270263
Q23073812,Ryan McGarry,nm5244008
Q23073910,Nitish Chandra Laharry,nm0481520
Q23088621,Solveig Klaßen,nm0458494
Q26160416,Joan Potau,nm0693023
Q26162179,Matin Rahman,nm2805011
Q26162580,Arne Nolting,nm1840907
Q26168638,Larry Elikann,nm0253605
Q26197066,Ken Sanzel,nm0003535
Q26197072,Jamie Starr,nm1399266
Q26197361,Chris Hartwill,nm0367327
Q26197571,Shane Woodson,nm1101116
Q26232790,Matt Villines,nm1564890
Q26232793,Terry Brain,nm1313787
Q26234865,Caner Özyurtlu,nm1759824
Q26235074,Andrea Schurian,nm8114544
Q26235514,Lee Jung-gook,nm0497515
Q26235938,Marijan Vajda,nm0883337
Q26237143,Tony Dunham,nm0242296
Q26240555,Dinu Negreanu,nm0624412
Q26243696,Manuel Duchesne Cuzán,nm0239832
Q26907719,Brendan Toller,nm3098983
Q26908000,Kelly Fremon Craig,nm2609807
Q26908207,Cecilia Zoppelletto,nm7185036
Q26908209,Nathan McCoy,nm1430420
Q26908211,Jarret Gahan,nm1441414
Q26908213,Ros Horin,nm8377328
Q26908218,Tea Lukac,nm3827426
Q26908221,Fern Lopez,nm4557560
Q27051928,Giselle Hemmerde,nm2270555
Q27051930,Yang Liu,nm7855294
Q27051932,Xanaë Bove,nm0100587
Q27051936,Laura Joutsi,nm1380454
Q27051938,Kristian Day,nm2569699
Q27051941,Nino Leitner,nm2595116
Q27051943,Nathan Gelfand-Toutant,nm7980103
Q26905936,Theofanis N. Matsopoulos,nm7408429
Q26906086,Joshua Hassel,nm3839446
Q26906185,Michael Streissguth,nm3214621
Q24672337,Ceyda Torun,nm2167704
Q24675012,Jim Stone,nm5680356
Q24675162,Garrett Zevgetis,nm5165519
Q24675298,Robert Colbourne,nm2957393
Q24675522,John Campopiano,nm5864799
Q24675568,Justin White,nm5864800
Q24675878,Þórdur Bragi Jónsson,nm5893593
Q24675927,Una Lorenzen,nm4083346
Q24675975,Heather Millard,nm4571171
Q24676131,Dániel Tiszeker,nm2118270
Q23061066,François Roux,nm1270041
Q23061131,Karol Schneeweiss,nm0773680
Q23061187,Busso von Müller,nm0902739
Q23061442,Krishna Dev Mehra,nm0576481
Q23061557,Josh Broecker,nm0111097
Q23061685,Redo Romagnoli,nm0738611
Q23061755,Niels Bolbrinker,nm0092735
Q23062873,Walter Schönenbröcher,nm11241288
Q23062892,Karl Werner,nm1151675
Q23062903,David Clay Diaz,nm5753324
Q23062986,Gary Glassman,nm1457157
Q23063067,Michael Bolten,nm1832358
Q23068433,Stefan Ludwig,nm2297054
Q23069881,Christian Hornung,nm3221587
Q23070448,Olaf Held,nm0374924
Q23070877,Silva von Gerlach,nm2041575
Q23071374,Salahuddin,nm3859232
Q26908224,Julián Lona,nm7018571
Q26908472,Jimmy Hendrickx,nm5430426
Q26908476,Joe Carlini,nm5068950
Q26908479,Michael Fuller,nm7770615
Q26908480,Neil Rough,nm7770616
Q26908483,Borwin Richter,nm5813481
Q26908485,Torsten Stegmann,nm1898882
Q26908487,Nick Stringer,nm2132433
Q26908490,Stuart Jolley,nm5571116
Q26908491,Gregory Kennedy-Salemi,nm5064809
Q26908493,Rui Eduardo Abreu,nm7578757
Q26033923,Gabriel Bartalos,nm0058396
Q26036629,Jérome Delafosse,nm0216112
Q26043057,Tomotoku Sudo,nm2951802
Q26044388,Yusuke Ishida,nm5421445
Q26044995,Koki Fukuyama,nm5836616
Q26046114,Hugo Quintana,nm1221595
Q26084469,Edeltraud Engelhardt,nm1449776
Q26132696,Wincy Aquino Ong,nm2767597
Q26133495,Ralitza Petrova,nm2432218
Q26154688,Ramon Biadiu i Cuadrench,nm0080463
Q26155683,Gabriel Reyes,nm2589307
Q26908494,Thierry Besseling,nm4322234
Q26908505,Marc Edwards,nm3552182
Q26908663,Jake Alexander Bryant,nm8140074
Q26908754,Dominique Margot,nm1436468
Q26908757,Juuso Lavonen,nm5464706
Q26908758,Vesa Rajala,nm4377247
Q26909197,Dave Dodds,nm3218756
Q26910246,Marcos Moreno,nm1064415
Q26910371,Sabine Ehrl,nm4363462
Q26910373,Badrul Hisham Ismail,nm5527642
Q27044635,Henric Hemmerlind,nm2973534
Q27044638,Ian Robertson,nm3680880
Q27044641,Alia Hassan,nm6338153
Q27044643,Camila Rodríguez Triana,nm8135926
Q27044645,Peter Bergmann,nm6739552
Q27044648,Reinaldo Marcus Green,nm3232264
Q27044657,Ruth Grimberg,nm6887094
Q27044671,Gerlinde Schmid,nm0772689
Q27044685,Aaron Bryant,nm8184881
Q27044688,Mike Lang,nm8184882
Q23094957,Hubert Viel,nm5567655
Q23130779,Kira Bursky,nm5065493
Q23197736,Andy Herzog,nm5122681
Q23197738,Mira Thiel,nm1802378
Q23197743,Julia C. Kaiser,nm3685590
Q23197745,Ross Venokur,nm1093728
Q24237724,Constantin Wulff,nm0943274
Q24237734,Johannes Hammel,nm0358406
Q24238842,Delphine Lanson,nm1036646
Q24238897,Jacques Vercruyssen,nm0893747
Q24238951,Enzo Williams,nm4909944
Q24242929,Felix Binder,nm0082776
Q24251153,Ivan Kraljevic,nm0469403
Q24251265,Joshua McNew,nm1197380
Q24251271,Glauber Filho,nm1184864
Q23071615,Wu Pang,nm4976031
Q23071756,Stuart Marshall,nm0551195
Q23071887,Pierre Levie,nm0505520
Q23072547,Anna Nolskog,nm3770687
Q23072558,Tove Österlund,nm3770188
Q23061763,Michael Abendroth,nm1444915
Q23061764,Roop Kishore Shorey,nm0794981
Q23061798,Matthias Hoene,nm2775497
Q23061834,Tobias Haase,nm2163576
Q23061963,Christoph Simon,nm6644630
Q23062045,Ralf Pleger,nm2499650
Q23062124,Gaudenz Meili,nm0576833
Q26910377,Natasja Fourie,nm7161380
Q26910579,Declan O'Driscoll,nm6288784
Q26910825,Maximilian Feldmann,nm3309616
Q26910838,Ben Reid,nm3048444
Q26910852,Tomasz Cebula,nm3395069
Q26910864,Matthew Bonifacio,nm1313756
Q26910875,Alastair Cole,nm4588570
Q26910885,Guss Mallmann,nm1105798
Q26910892,Mattias Klum,nm2562461
Q26910968,Emanuel Licha,nm5076035
Q26911182,Maria Teresa Larrain,nm7983641
Q24680100,Sean Bloomfield,nm4508401
Q24680193,Nathan Drillot,nm1827866
Q24680232,Jeff Petry,nm5627619
Q24680332,Sue Williams,nm0931747
Q24680468,Salima Koroma,nm3817354
Q24680579,Georg Koszulinski,nm1499605
Q24680864,Paige McGinley,nm0569332
Q24681084,Jason Auerbach,nm0041709
Q24681134,Scott Duthie,nm0244781
Q26252990,Julia Ziesche,nm1273494
Q26253770,Gianni del Corral,nm3302301
Q26254288,Lia Giovanazzi Beltrami,nm6544507
Q24681901,Jerry Kolber,nm1420716
Q24681949,Trey Nelson,nm1496686
Q24681985,Erich Sturm,nm2110341
Q24682132,Chris Durlacher,nm1538937
Q24682175,Mark Radice,nm1557672
Q24682293,Paul Tilzey,nm1475651
Q24682568,Steve McClure,nm0566041
Q26255764,Badrahin Sumhu,nm0838552
Q26255846,Khuat Akhmetov,nm2244615
Q26255900,Nariman Aliev,nm5854210
Q26258249,Arne Körner,nm4776052
Q26260304,Jamie Luk,nm0525475
Q26262078,Béla Fáy,nm0299597
Q26262824,Christoph Weber,nm1733019
Q26263374,Frank LaLoggia,nm0482486
Q26265164,Jordy Ranft,nm0710021
Q26265502,Alexandra Sell,nm1990572
Q26911492,Isabel Hill,nm5744764
Q26911499,Berke Bas,nm2482646
Q26911500,Melis Birder,nm7665145
Q26911527,Suki Kwon,nm8110817
Q26911568,Jon Kasbe,nm5068551
Q26911576,Yevgeniya Tirdatova,nm1253479
Q26911633,Jon Timothy Anderson,nm1180667
Q26911896,Mary Healey Jamiel,nm2630220
Q26911905,Sam Benstead,nm2979915
Q26912027,Joana Pimenta,nm8321261
Q23059630,Maren-Kea Freese,nm0293671
Q23059634,Susann Reck,nm0714501
Q23059641,Elena Alvarez-Lutz,nm0959416
Q23059954,Christian Lonk,nm0519539
Q23059970,Oliver Halmburger,nm0356837
Q23059985,Rick Ostermann,nm1490813
Q23060351,Martin Weinhart,nm0918345
Q23060360,Hans-Robert Bortfeldt,nm0097522
Q23060371,Michael Schwertel,nm4143877
Q23092028,Jennifer Reeves,nm0865101
Q23092064,Craig E. Serling,nm0785241
Q23092185,Israel Cárdenas,nm1738794
Q23093582,Laura Amelia Guzmán,nm2191541
Q23229865,Noaz Deshe,nm1068981
Q23290810,Bárbara Virgínia,nm0899378
Q23291461,Celestino Coronado Romero,nm0180572
Q23302255,Pedro Puche,nm0699784
Q23302857,Andrew J. Cohen,nm1157527
Q23303201,Shola Lynch,nm0528454
Q26324544,Annika Pinske,nm5558741
Q26329727,Paul Lacoste,nm1595297
Q23062171,Aldo Rossi,nm0744111
Q23062172,Anton Germano Rossi,nm0744126
Q26911185,Djordje Cenic,nm8351249
Q26911190,Hermann Peseckas,nm0675955
Q26911198,Bryan Storkel,nm1596623
Q26911202,Amanda Nemcik,nm2226028
Q26911209,Heath Woodlief,nm1138652
Q26911366,Phillip Bissada,nm7494914
Q26911483,André Hörmann,nm2174457
Q26911489,Dominik Balkow,nm4938581
Q25929994,J. Gunnis Davis,nm0204724
Q25936019,Max Emerson,nm2648791
Q25938174,Willem Gerritsen,nm2408578
Q25938858,Pascale Obolo,nm2018676
Q25990539,Paulo Segadães,nm4313819
Q25991436,June Kovach,nm1346612
Q24662028,Sonia Kennebeck,nm4807418
Q27044813,Silviu Munteanu,nm8055360
Q27044815,Brian Vawter,nm8224551
Q27044817,Christophe Bisson,nm2918861
Q27044820,Andre Guantanamo,nm5963653
Q27044822,Dani Fortuny,nm8324898
Q27044824,Wilfried Koomen,nm7969234
Q27044827,Emmy Cruick,nm7766175
Q27044829,Bridget Galaty,nm7979810
Q27044831,Mohammed M. Sendi,nm4289857
Q27044833,Morten Krøgholt,nm0473192
Q27044837,Jenna Jackson,nm3446191
Q24705923,Michael Fiore,nm0278476
Q24705927,Erik Sharkey,nm2038376
Q24705938,Tim Burnham,nm2674538
Q24705950,Wayne Mahon,nm2109836
Q24705954,Martin Esposito,nm0261186
Q24706025,Bruno Santamaría Razo,nm4120368
Q24706029,Aaron Petersen,nm4061609
Q24706036,Mickey Duzyj,nm5943449
Q24706042,Kristi Jacobson,nm1097475
Q24266069,Anna Brownfield,nm2862601
Q24266090,Ingrid Jungermann,nm1742910
Q24266230,Antonio de Obregón,nm0643506
Q24266635,Michael Wale,nm0003455
Q24276556,Jean-Jacques Denis,nm7368361
Q24279096,Mario Crespo,nm0187523
Q24283066,Martin Repka,nm0720068
Q24283882,Menelaos Karamaghiolis,nm0438846
Q24284352,Zhang Hanyi,nm7864778
Q24284410,Royston Morley,nm0605925
Q24284424,José María Zabalza,nm0951373
Q24284587,Eusebio Fernández Ardavín,nm0273203
Q24284604,Jyoti Swaroop,nm0841918
Q24284668,Pierre Ramelot,nm0708169
Q24285770,Colin Dean,nm1237514
Q27043519,Patrick Wally,nm5320990
Q27043521,Daniele Poli,nm2094726
Q27043523,Sofía Ungar,nm8098702
Q27043525,António Pedro Nobre,nm1550995
Q27043526,Emanuele Ruggiero,nm1541140
Q27043530,Dominik Sedlar,nm0781340
Q27043534,Justin Blake Crum,nm3297451
Q27043541,Brian Blum,nm1556839
Q27043544,Michele Ambrogio,nm4137031
Q27043546,Marcel Beltrán,nm3021772
Q23062182,Antonio Rossi,nm1362847
Q23062200,Kai Christiansen,nm0160189
Q23062323,Dustin Loose,nm1847689
Q23062422,Ansgar Ahlers,nm0013989
Q23062464,Sergio Rossi,nm0972678
Q23062541,Salvatore Rosso,nm0744489
Q23062600,Isaac Nabwana,nm4254419
Q23062627,Mohamed Ben Attia,nm5411339
Q23197747,Maximilian Buck,nm2576261
Q23197748,Paul Florian Müller,nm4416185
Q23210591,Jack Eve,nm4851653
Q27043403,Catherine Aventurier,nm6497352
Q27043407,Alex Lodge,nm8320554
Q27043410,Benoît Puichaud,nm8455481
Q27043413,Kevork Aslanyan,nm3078267
Q27043417,Erin Derham,nm6768442
Q27043419,Parker Sargent,nm5893176
Q27043422,Suresh Menon,nm8429005
Q27043424,Eduardo Morais,nm4755998
Q27043427,Nate Robinson,nm7923278
Q27043430,Arthur Musah,nm3939272
Q27043433,Jay Rosenblatt,nm0742401
Q27044535,Melodie Roulaud,nm8159207
Q27044538,Gianfranco Serraino,nm3293898
Q27044539,Lys Sparrow,nm1479829
Q27044542,Jérôme Ségur,nm7974247
Q27044544,Cal Nguyen,nm2150828
Q27044548,Jérôme Lambert,nm2209754
Q27044549,Philippe Picard,nm1418449
Q27044551,Cassie Quarless,nm7676117
Q27044552,Usayd Younis,nm8199479
Q27044555,Marcus A Siler,nm5903939
Q27044557,Cale Glendening,nm3447436
Q27050437,Samuel Nishimiya,nm7486162
Q27050439,Liane Simard,nm0799339
Q27050441,Edward Brassard,nm8145693
Q27050442,Gloria D'Alessandro,nm0194966
Q27050444,Kevin Jarvis,nm1543794
Q27050447,Neven Hitrec,nm0386957
Q27050450,Rephael Levin,nm8387542
Q27050452,Maurice O'Brien,nm2878389
Q27050460,J Anders Urmacher,nm5338517
Q27044509,Robin Bennett,nm8439748
Q27044511,Daniel Collin,nm6631041
Q27044513,Pedro Martins Rodrigues,nm7949831
Q27044516,Wayne Groom,nm0343161
Q27044518,Annina Furrer,nm1724964
Q27044521,Esther Johnson,nm2622224
Q27044524,Arthur Franck,nm1543728
Q27044527,Mehdi Benhadj-Djilali,nm1462461
Q27044529,Nina Alvarez,nm2759044
Q27044531,Sherisse Mohammed,nm3305767
Q27044533,Aleksandar Petakov,nm6553661
Q24681324,Nicholas Eliopoulos,nm0253638
Q24681365,Colin Patrick Lynch,nm0528260
Q24681472,Glenn Scott Lacey,nm1011499
Q24681564,Omid Taslimi,nm8123596
Q24681698,Dylan Reeve,nm1190816
Q27043609,Joyce Trozzo,nm1587460
Q27043614,Joyce Chow,nm6384920
Q27043616,Maayan Schwartz,nm8276521
Q27043621,Mitchell E. Gibson,nm4863993
Q27043624,Rocco Leo Gaglioti,nm2811859
Q27043626,Mike Hill,nm1326086
Q27043631,Edward Jeffries,nm2565464
Q27043633,Nicholas Laschkewitsch,nm7925511
Q27043635,Vlastimir Ilic,nm1062399
Q27043636,Masan Lekic,nm7835777
Q24706050,Johnny Symons,nm0843386
Q24706057,Jim Shreim,nm2704653
Q24706068,Michal Jaskulski,nm2205750
Q24706070,Lawrence Loewinger,nm0517373
Q24706077,Alex Rivers,nm7332394
Q24706082,Davina Catt,nm7354809
Q24706091,Robert de Young,nm2624007
Q24706098,Mikal,nm1933407
Q24706118,Jeffrey Nicholson,nm0629843
Q24706132,Peter Miller,nm0589130
Q24706139,Pamela Roberts,nm8101258
Q24604770,Michael Schmidt,nm8069533
Q24606183,Marco Del Fiol,nm1848013
Q24606298,Gustavo Almeida,nm3819633
Q24606649,Maisie Crow,nm4761660
Q24607226,Kurt Engfehr,nm0257373
Q24608169,Rick Harper,nm5488251
Q24609090,Nanfu Wang,nm6811599
Q24609843,Michael David Lynch,nm2253518
Q26267621,Henrique Martins,nm0554045
Q26270388,Gee Malik Linton,nm1768304
Q26272210,Jan Forsström,nm1715549
Q26308335,Finn Wolfhard,nm6016511
Q27043582,Steven Johnson,nm1279830
Q27043585,Julio Carlos Ramos Zapata,nm5044110
Q27043587,Misu Predescu,nm1288280
Q27043590,Lucie Rachel,nm8302365
Q27043592,Vironas Ntolas,nm8158780
Q27043595,Claire Dix,nm3655871
Q27043600,Jack Losh,nm8339665
Q27043601,Sebastien Rabas,nm7488517
Q27043604,Glenn Andreiev,nm0028333
Q27043606,Julia Davis,nm0204920
