wikidata_id,name,imdb_id
Q4946759,Pil Egholm,nm3861863
Q4946798,Emma Engström,nm0257784
Q4947170,Bosco Hogan,nm0389491
Q4947320,Evans Evans,nm0262748
Q3273775,Mabel Paige,nm0656727
Q3273776,Mabel Trunnelle,nm0874364
Q3273781,Mabel Van Buren,nm0885818
Q3219888,Lawrence Dane,nm0199325
Q3219890,Pål Skjønberg,nm0804428
Q3219915,Lawrence Montaigne,nm0598807
Q4951378,Margo Gunn,nm0348207
Q4951982,Emy Hagman,nm0353766
Q4952336,Sofie Hamilton,nm2343300
Q4011282,Victoria Catlin,nm0146206
Q4011284,Victoria Forde,nm0285961
Q4013024,Vince Conti,nm0176405
Q4013057,Vincent Piazza,nm1842344
Q4949245,Doris Funcke,nm0298607
Q4949301,Stella Fyrogeni,nm1617631
Q4949406,Claudia Galli,nm0302842
Q4950487,Elisabeth Gording,nm0329930
Q4950775,Majlis Granlund,nm0335176
Q4011253,Victor Cavallo,nm0146872
Q4011271,Victor Reinier,nm0718198
Q4955475,Solbjørg Højfeldt,nm0406056
Q4955639,Magdalena In de Betou,nm3162120
Q4956135,Lilly Jacobsson,nm0414887
Q4956301,Felice Jankell,nm2135078
Q3236683,Leslie Austin,nm0042449
Q3236717,Leslie Rain,nm0329774
Q3237275,Lew Temple,nm0854702
Q4953159,Mylaine Hedreul,nm1136429
Q4953253,Else-Merete Heiberg,nm0373848
Q4953272,Solfrid Heier,nm0374008
Q4953503,Tone Helly-Hansen,nm0375596
Q4953781,Brad Ashten,nm2060194
Q4953990,Hallene Hill,nm0384309
Q3527367,Thérèse Quentin,nm0703240
Q3528267,Tiffany Helm,nm0375649
Q3528586,"Tim Bentinck, 12th Earl of Portland",nm0072758
Q3275737,Madeleine Sicotte,nm0796451
Q3275811,Madeline Taylor,nm2452629
Q3276269,Mady Berry,nm0077620
Q3276313,Maelcum Soul,nm0815802
Q3276505,Magali Clément,nm0167487
Q3229591,Leo Rossi,nm0744235
Q3229794,Leonora Corbett,nm0179177
Q3236670,Lesley Baker,nm0048695
Q3236676,Lesley Dunlop,nm0242459
Q3221270,Eugenia Hirivskaya,nm1523478
Q3225614,Ștefan Mihăilescu-Brăila,nm0586129
Q3227514,Steve Akahoshi,nm0015056
Q3228614,Lea Niako,nm0629182
Q3228878,Hoya,nm5947787
Q3529129,Tina Krause,nm0470268
Q3529271,Tiphaine Haas,nm3424655
Q4008282,Valon Ratkoceri,nm2784903
Q4008311,Stephen Singer,nm0802048
Q3289553,Marcelle Hainia,nm0354325
Q3289581,Marcelle Romée,nm0739842
Q3289587,Marcelle Tassencourt,nm1151308
Q3290075,Marco Cortes,nm3111622
Q3290137,Marco Pauly,nm0667412
Q3287238,Mapita Cortés,nm0181558
Q3287605,Marc-André Coallier,nm0167576
Q3287772,Marc Arian,nm0034653
Q3287976,Marc Duret,nm0244019
Q4956349,Kim Jansson,nm0418272
Q4956396,Else Jarlbak,nm0418725
Q4956642,Branden Nadon,nm1050287
Q4956692,Brandi Emma,nm0256447
Q4956752,Brandon Barash,nm1553394
Q3701966,Daniele Formica,nm0286413
Q3702088,Daniele Tedeschi,nm0853730
Q3934552,Riccardo Niseem Onorato,nm1296323
Q3934586,Riccardo Polizzy Carbonelli,nm0136203
Q4008610,Vanna Busoni,nm0124377
Q4009028,Vaughn Meader,nm0574997
Q4009798,Vera Bergman,nm0073937
Q4010178,Veronica Alicino,nm0019585
Q4957176,Maria Johnson,nm0426484
Q4957348,Charlotta Jonsson,nm0429652
Q4957849,Isabella Kaliff,nm0435759
Q4957925,Aliki Kamineli,nm1069462
Q4958063,Marianne Karlbeck,nm0439468
Q4958248,"Braulio Castillo, Jr.",nm0144996
Q3288528,Marc de Jonge,nm0209030
Q3288609,Marcel André,nm0029217
Q3288645,William O'Leary,nm0641640
Q3288665,Marcel Bernier,nm0076884
Q4952351,Boyd Irwin,nm0410352
Q4952648,Ulrika Hansson,nm0361476
Q4952902,Vibeke Hastrup,nm0368646
Q4953006,Inger Hayman,nm0382271
Q4953081,Stina Hedberg,nm0373139
Q3942360,Rufus Hound,nm1879644
Q3942520,Ruggero Lupi,nm1550446
Q3942542,Ruggero Ruggeri,nm0749431
Q3942817,Rupert Reid,nm0717414
Q3787325,Gerardo Murguía,nm0613874
Q3787526,Rachel Korine,nm2540339
Q3787658,Hunter Elliott,nm1260510
Q3938512,Roberta Garzia,nm2334777
Q3938539,Roberta Scardola,nm0769143
Q3938620,Roberto Bisacco,nm0083838
Q3938686,Roberto Chevalier,nm0156671
Q3288016,Marc Favreau,nm0269464
Q3288120,Marc Hébert,nm0405690
Q3288143,Marc John Jefferies,nm0420384
Q3288249,Marc Mazza,nm0563461
Q3288255,Marc McDermott,nm0531584
Q3240840,Liliane Patrick,nm0665887
Q3240869,Al Roker,nm0737963
Q3240900,Lilian Fontaine,nm0284832
Q3941421,Rose Parenti,nm0661348
Q3941454,Rosemarie Lindt,nm0512546
Q3941460,Rosemary LaPlanche,nm0478848
Q3941530,Rosina Galli,nm0302873
Q3944379,Sabrina Sirchia,nm1082376
Q3945216,Sal Carollo,nm0139067
Q3945926,Salvator Xuereb,nm0944688
Q3945964,Salvatore Billa,nm0082306
Q3946661,Samuela Sardo,nm0765010
Q4014926,Euclid Kyurdzidis,nm1126492
Q4015218,Vittoria Febbi,nm0269977
Q4015229,Vittoria Risi,nm4017332
Q4015249,Vittorina Benvenuti,nm0073065
Q4015270,Vittorio Amandola,nm0006467
Q4015332,Vittorio Congia,nm0174627
Q4015350,Vittorio Di Prima,nm0224228
Q3936510,Sung Dong-il,nm1753862
Q3937230,Rita Karin,nm0439334
Q3290614,Juliana Cannarozzo,nm1569605
Q4956847,Brandon Firla,nm1410886
Q4956851,Brandon Fobbs,nm1733517
Q4956941,Brandon LaCroix,nm0478486
Q4956982,Gunilla Johansson,nm0423946
Q4957028,Brandon Ratcliff,nm1508231
Q3290547,Ana Colchero,nm0170384
Q3290548,Margarita Fischer,nm0279038
Q3290549,Margarita Isabel,nm0410609
Q3941598,Rossana Di Lorenzo,nm0223990
Q3941977,Rowena King,nm0455242
Q3942004,Roy D'Arcy,nm0195460
Q3942135,Ruben Rigillo,nm0726765
Q3938155,Robert Bogue,nm0091931
Q3938213,Robert Bolder,nm0092780
Q3938329,Robert Kazinsky,nm2059117
Q4022616,Sonya Eddy,nm0248913
Q4022731,Na Moon-hee,nm0618520
Q4022738,Jeon Mi-seon,nm0432429
Q3288835,Marcel Cuvelier,nm0194062
Q3288977,Marcel Gauthier,nm0310291
Q3288978,Marcel Giguère,nm0317682
Q3289005,Marcel Guido,nm1591979
Q3289216,Marcel Maupi,nm0560944
Q3289290,Marcel Philippot,nm0680044
Q4018072,Wanda Hawley,nm0370351
Q4018099,Wandisa Guida,nm0346717
Q4018107,Wang Deming,nm0910879
Q4018219,John Novak,nm0636868
Q3938937,Roberto Marelli,nm0546431
Q3939049,Roberto Pedicini,nm0670020
Q3939136,Roberto Salemi,nm1694897
Q3939224,Roberto Villa,nm0897650
Q3939338,Roby Carletta,nm1750704
Q3290457,Margalo Gillmore,nm0319357
Q3290488,Margaret Early,nm0247401
Q3290501,Margaret Kerry,nm0449905
Q3290538,Joaquín Cordero,nm0179516
Q3290726,Marguerite Pierry,nm0682696
Q3290728,Marguerite Moreno,nm0604094
Q3290977,Maria Laura Baccarini,nm2146987
Q3290990,Maria Mauban,nm0560749
Q4013265,Vincenzo Ferrera,nm1687568
Q4013747,Viola Graziosi,nm0993032
Q4013973,Virginia Maskell,nm0556458
Q3229264,Leland Benham,nm0071135
Q3229288,Lem B. Parker,nm0662442
Q3237664,Danny Jacobs,nm0414365
Q3290564,Alexis Ayala,nm0043609
Q3290573,Nuria Bages,nm0046589
Q3286882,Manuel Mazaudier,nm0563188
Q3287225,Charmian May,nm0561890
Q4019000,Wendy Windham,nm0924169
Q4019821,Wilfrid North,nm0636076
Q4019868,Will Dunn,nm4096502
Q3796384,Ilenia Lazzarin,nm1071340
Q3798440,Ines Ciaschetti,nm0161908
Q3798441,Ines Cristina Zacconi,nm0188138
Q3798566,Louis Ozawa Changchien,nm1559194
Q4024352,Zheni Bozhinova,nm0102477
Q4024625,Zoe Incrocci,nm0408490
Q4024631,Zoe Rae,nm0064957
Q4024633,Zoe Ventoura,nm2191570
Q3939923,Rodolfo Bianchi,nm0080656
Q3940187,Rohan Gotobed,nm4041163
Q3940889,Romolo Guerreri,nm4875657
Q3941245,Rosa Ferraiolo,nm0273849
Q3941312,Rosamund Hanson,nm2580571
Q3290618,Margot Campbell,nm0132701
Q3290693,Marguerite Churchill,nm0161451
Q3290720,Marguerite Marsh,nm0550619
Q3291064,Katy Selverstone,nm0783596
Q3291304,Marianne Fortier,nm1754087
Q3618946,Antonella Maria Troise,nm0873378
Q3619470,Antonio Crast,nm0186561
Q3238139,Úrsula Murayama,nm0613674
Q3238489,Ligia Branice,nm0105093
Q3239121,Vincent Margera,nm1468310
Q3240796,Lilia Prado,nm0695033
Q3942818,Rupert Simonian,nm1344167
Q3942972,Ruth Kobart,nm0461974
Q3942978,Ruth Royce,nm0747329
Q3943077,Ryan Michelle Bathe,nm1313656
Q3801852,Irasema Dilián,nm0226773
Q3801884,Irene Delroy,nm0217835
Q4020183,William Welsh,nm0920607
Q4020191,William Worthington,nm0941782
Q4020245,Willy Moser,nm1708246
Q3289363,Marcel Rouzé,nm0746249
Q3289403,Marcel Simon,nm0800267
Q3290581,Plutarco Haza,nm0371867
Q3290592,Otto Sirgo,nm0802803
Q3290613,Sidney Toler,nm0866010
Q3942181,Ruby Dandridge,nm0199276
Q3942185,Ruby Rose,nm3199307
Q3942285,Rudolph Cameron,nm0131718
Q3241920,Lionel Pape,nm0660402
Q3241922,Lionel Pina,nm0683821
Q3241961,Lionel Vitrant,nm0900101
Q3242078,Jirō Dan,nm0199022
Q3790484,Nathaniel Lees,nm0498731
Q3791451,Iaia Forte,nm0287156
Q3792275,Tarmo Manni,nm0543194
Q3792822,Tanroh Ishida,nm4437969
Q4958906,Maggie Kirkpatrick,nm0456743
Q4958989,Solgärd Kjellgren,nm0458032
Q4959194,Mikaela Knapp,nm2755338
Q4960167,Bree Walker,nm0483914
Q4960265,Ann-Sofie Kylin,nm0477417
Q3237317,Lewis Wilson,nm0933754
Q3943201,Rémi Bresson,nm1345704
Q3944295,Sabina Began,nm0066682
Q3944358,Sabrina Impacciatore,nm0408234
Q3805742,Jackson Hurst,nm1938755
Q3805755,Jacky Del Rio,nm1507737
Q3805912,Jacopo Olmo Antinori,nm4578637
Q3806050,Jacques Peyrac,nm0678965
Q3949513,Katie Stevens,nm3775423
Q3948259,Sandro Moretti,nm0604348
Q3948300,Sandro Scarchilli,nm0769118
Q3948310,Sandro Tuminelli,nm0876525
Q3948337,Sandy Faison,nm0265678
Q4018958,Lynda La Plante,nm0478852
Q4018996,Wendy Craig,nm0186048
Q3620066,Antonio Prisco,nm0990595
Q3621157,Ara Celi,nm0148043
Q3621991,Sara Sommerfeld,nm0814020
Q3622079,Ariel Alexandria Davis,nm1307327
Q4056739,Ivan Agafonov,nm0012814
Q4056750,Tatyana Agafonova,nm0012819
Q4056751,Yuliya Agafonova,nm2768474
Q4056956,Dana Agisheva,nm1703057
Q4024794,Zora Kerova,nm0449625
Q4025157,Álex Barahona,nm1974933
Q4025398,Émile Vardannes,nm0889527
Q4025858,Zach Mills,nm1517875
Q4025864,Ashlie Atkinson,nm1534700
Q4022844,Yolanda Vazquez,nm0891483
Q4023060,Choi Won-hong,nm3753372
Q4023606,Zachary Ansley,nm0030644
Q4023856,Zara Cully,nm0191652
Q3802263,Isabella De Bernardi,nm0207399
Q3802324,Isabelle Adriani,nm3641960
Q3804131,Italia Almirante Manzini,nm0021935
Q3804669,Ivan Castiglione,nm3940658
Q4019914,William A. Williams,nm0931935
Q4019938,William Berke,nm0075318
Q4019946,William Buckley,nm0118701
Q4019999,William F. Haddock,nm0352726
Q4020058,William J. Vila,nm2285236
Q3951039,Saverio Indrio,nm1011349
Q3951048,Saverio Marconi,nm0545877
Q3951975,Joyce Carey,nm0136983
Q3952080,Rye Rye,nm4624231
Q3952855,Scott Michael Campbell,nm0132843
Q3242395,Lisa Davis,nm0205040
Q3242402,Lisa Faulkner,nm0269096
Q3242404,Lisa Guerrero,nm0171322
Q3242408,Lisa Jane Persky,nm0675484
Q3946702,Samya Abbary,nm3707905
Q3948175,Sandra Thigpen,nm0858109
Q4015711,Viviana Natale,nm0622101
Q4017831,Wallace McCutcheon Jr.,nm1266490
Q4017884,Walter Briggs,nm0109095
Q4017910,Walter Edwin,nm0250480
Q4017954,Walter Maestosi,nm0535472
Q3622806,Arline Pretty,nm0696569
Q3622930,Armando Francioli,nm0290039
Q3623618,Arnold Pinnock,nm0684456
Q3624123,Aslı Enver,nm2664819
Q3240904,Lillian Leighton,nm0500361
Q3807704,Jean Porter,nm0692156
Q3807708,Jean Southern,nm0816128
Q3807747,Jean Bell,nm0068270
Q3807780,Jeff Duran,nm1755226
Q3806811,Jamie Sives,nm0803397
Q3806815,Jamie Yeates,nm1208105
Q3806825,Jamison Yang,nm0946002
Q3806988,Jane Allsop,nm0021627
Q4958435,Gillian Kearney,nm0443937
Q4958469,Penelope Keith,nm0445285
Q4958871,Melinda Kinnaman,nm0455688
Q3237701,Libby Holman,nm2071916
Q3237809,Liberty Ross,nm3121334
Q3242121,Lyudmila Semyonova,nm0783979
Q3242203,Jennie Kwan,nm0477075
Q3242312,Fabián merenguez,nm0733334
Q3242371,Lisa Arturo,nm0037970
Q3952877,Scott Tanner,nm2693375
Q3953566,Sean Gilder,nm0318409
Q3954229,Seena Owen,nm0654262
Q3950248,Sara Bertelà,nm0077882
Q3950256,Sara Cobo,nm1107190
Q3622251,Selin Demiratar,nm1703188
Q3622505,Ariadna Romero,nm4768408
Q3622672,Aristide Garbini,nm0304989
Q3622796,Arlene Howell,nm0397929
Q3804816,Ivana Rumor,nm0750146
Q3804949,Ivy Latimer,nm1371233
Q3804950,Ivy Martinek,nm0553321
Q3805729,Jackie Tohn,nm0865626
Q3624253,Arthur Bowen,nm4096849
Q3624290,Arthur Mackley,nm0533615
Q3624306,Arthur Rankin,nm0710233
Q3242562,Lisette Lebon,nm0495807
Q3242623,Lisset,nm1651429
Q3243297,Joy Giovanni,nm1676561
Q3244483,Rachel Crow,nm3907105
Q3788163,Rodrigo Lopresti,nm0520265
Q3788199,Michele Hicks,nm0382920
Q3788246,Claudia Kim,nm2263791
Q4060215,Tamara Akulova,nm0015602
Q4060241,Voldemārs Akurāters,nm0015464
Q4061602,Aleksey Alekseyev,nm1466983
Q4061674,Ilya Alekseyev,nm4128414
Q4062388,Matlyuba Alimova,nm0019643
Q4063144,Liudmyla Alfimova,nm0019136
Q3241823,Lionel Bourguet,nm1064815
Q3807871,Jennie Lee,nm0497501
Q3807883,Jennifer Jostyn,nm0430873
Q3807903,Jenny Beck,nm0065172
Q4027099,Holly Palance,nm0657353
Q4027317,Olavi Reimas,nm0717809
Q4027354,Christian Antidormi,nm3274340
Q3247252,Fabíula Nascimento,nm2341206
Q3247339,Sergio Gobbi,nm0323582
Q3242380,Lisa Canning,nm0134114
Q3242388,Lisa Cipriani,nm2617824
Q3242392,Lisa Danvers,nm0200680
Q3242394,Lisa Darr,nm0201574
Q3242451,Lisa Thornhill,nm0861462
Q3242498,Lise Lamétrie,nm0483508
Q3242530,Lise Topart,nm0867623
Q4047007,Toni Hudson,nm0399981
Q4054230,Gevorg Abazyan,nm1537963
Q4054402,Lejla Abbasová,nm1434283
Q4054897,Anatoly Abramov,nm0009109
Q4055980,Enriko Avots,nm4144148
Q4056541,Aliagha Aghayev,nm0012905
Q3806991,Jane Brucker,nm0115663
Q3807004,Jane Froman,nm0296315
Q3807402,Jason Gann,nm1172116
Q3246903,Will Mellor,nm0578123
Q3246911,Naomi Judd,nm0005072
Q4057263,Nurtas Adambay,nm4813672
Q4057418,Rajab Adashev,nm0011579
Q4057952,Anatoly Adoskin,nm0012396
Q4058236,Iren Azer,nm0044202
Q3240908,Lillian Rosine,nm0743013
Q3241326,Linda Carol,nm0138979
Q3241341,Linda Griffiths,nm0341710
Q3241353,Linda Kaye,nm0443344
Q3241472,Line Dariel,nm0201224
Q3241556,David Kaufman,nm0442120
Q4058895,Maya-Gozel Aimedova,nm0014638
Q4059444,Ukweli Roach,nm3520933
Q3625887,Hazel Crowney,nm2387353
Q3625961,Alice Patten,nm1373220
Q3626058,Hazel Keech,nm2874967
Q3808048,Jerry Tondo,nm0867139
Q3808121,Jesse Soffer,nm0497522
Q3619483,Antonio Cupo,nm1182955
Q3619566,Antonio Fazio,nm6105944
Q3619699,Antonio Guidi,nm0346742
Q3619798,Antonio Mancino,nm3881852
Q4064829,Valentina Ananina,nm0025649
Q4065314,Jadwiga Andrzejewska,nm0029153
Q4065355,Karina Andolenko,nm3737547
Q3629614,Augusto Di Giovanni,nm0223884
Q3629666,Augusto Mastrantoni,nm0557806
Q3629793,Aurelien Gaya,nm3204765
Q3629937,Austin Basis,nm1648016
Q3633203,Ali Zafar,nm3773554
Q3633308,Vikram Gokhale,nm0324845
Q4060201,Oleg Akulich,nm2536630
Q3626966,Harry Styles,nm4089170
Q3954947,Selvaggia Quattrini,nm0703011
Q3955333,Sennuccio Benelli,nm0070882
Q3955861,Serena Verdirosi,nm0892941
Q3956119,Sergio Fiorentini,nm0278523
Q3956127,Sergio Garfagnoli,nm0307241
Q3956257,Sergio Romano,nm1133780
Q3956270,Sergio Sagnotti,nm0756205
Q3956456,Riki Blich,nm0088363
Q3956755,Paul Mantee,nm0544045
Q3379286,Philippe Barassat,nm0053060
Q3379307,Philippe Bas,nm0059600
Q4067203,Hryhoriy Antonenko,nm6765572
Q4067347,Vladimir Antonov,nm0031458
Q3733728,Ethel Grandin,nm0334873
Q3733732,Ethelind Terry,nm0855980
Q3733872,Ettore Belmondo,nm0069313
Q3733899,Ettore Conti,nm0176336
Q3959323,Sheila Allen,nm0021052
Q3959359,Shelley Taylor Morgan,nm0605030
Q3806555,James Ford,nm0285691
Q3806632,James Lackaye,nm0480105
Q3806685,James W. Morrison,nm0607174
Q3806787,Jamie Anderson,nm2196500
Q3958287,Seth Smith,nm0809914
Q3958616,Seymour Hicks,nm0382957
Q3629983,Ileana D'Cruz,nm2299825
Q3631545,Azita Ghanizada,nm1671257
Q3950320,Sarah Brown,nm0114638
Q3950325,Sarah Edmondson,nm0249550
Q3950328,Sarah Ferrati,nm0274213
Q3950413,Troy Amos-Ross,nm1920144
Q3808718,Joe Vaz,nm1978748
Q3808556,Joan Weldon,nm0919730
Q3808567,Joanna Moskwa,nm2391842
Q3808687,Joe Prospero,nm0698789
Q3807508,Jay Hunt,nm0402489
Q3807641,Jean Bartel,nm0058428
Q3736039,Sulev Nõmmik,nm0639133
Q3736173,Pavel Ponomaryov,nm0690469
Q3737346,Tauno Palo,nm0658676
Q3737953,Fabrizio Bracconeri,nm0102690
Q4065558,Mariya Andreyevna Andreyeva,nm2610869
Q4065967,Viktor Andriyenko,nm0029048
Q4065971,Ingrīda Andriņa,nm0029018
Q4067036,Sergei Antimonov,nm0031072
Q4067100,Feliks Antipov,nm0031105
Q3959232,Shaun Fleming,nm0281788
Q3959303,Shea Whigham,nm0924154
Q3638128,Benedict Clarke,nm4235222
Q3638193,Beniamino Marcone,nm3265319
Q3638299,Benoît Duval,nm0244989
Q3638608,Berlinda Tolbert,nm0865869
Q3638954,Bertram Bracken,nm0102783
Q3624322,Arthur Taxier,nm0851833
Q3625011,Ashley Burritt,nm0123162
Q3625177,Karen Hassan,nm2703591
Q3625858,Hande Ataizi,nm0040226
Q4063162,Kseniya Alfyorova,nm1303982
Q4063864,Liliana Alyoshnikova,nm0018109
Q4064257,Ramsay Ames,nm0024738
Q4064325,Yelena Aminova,nm0024933
Q3808799,Petre Arsovski,nm0037590
Q3809097,John Bloom,nm0089183
Q3809219,John Driscoll,nm1653829
Q3808353,James Luisi,nm0525403
Q3808429,Jimmy Karz,nm0440342
Q3808446,Jimmy il Fenomeno,nm0271978
Q3379381,Philippe Bombled,nm0093584
Q3379410,Debra Lawrance,nm0492592
Q3379461,Philippe Bruneau,nm0116091
Q4262558,Marta Lipińska,nm0513463
Q4263266,Yanina Lisovskaya,nm0514146
Q4263630,Vladimir Litvinov,nm0514851
Q3807908,Jenny Galloway,nm0303185
Q3807960,Jeremy Licht,nm0508993
Q3808037,Jerry Potenza,nm1888758
Q3808043,Jerry Shea,nm1770876
Q3739265,Fanny Cadeo,nm0128173
Q3739506,Üllar Saaremäe,nm0754333
Q3739564,Ott Sepp,nm1273029
Q3640890,Blayne Weaver,nm0915814
Q3641985,Bombolo,nm0093585
Q3642047,Bonaventura Ibáñez,nm0406390
Q3734716,Nancy St. Alban,nm0820392
Q3735110,Eva Czemerys,nm0194414
Q3735288,Eve Hewson,nm2016723
Q3244630,Leona Cavalli,nm0146835
Q3246642,Taylor Horn,nm2745101
Q3246719,Roger Dutoit,nm0244813
Q3246758,Lisa Donovan,nm2558689
Q3810694,Joyzelle Joyner,nm0431655
Q3810979,Judi West,nm0922165
Q3810986,Judith Baldwin,nm0049943
Q3810993,Judith Scott,nm0779399
Q3959985,Sianoa Smit-McPhee,nm1873154
Q3960574,Silu Seppälä,nm0784661
Q3960751,Silvia Calderoni,nm4410747
Q3960762,Silvia De Santis,nm0211478
Q4260781,Anvar Libabov,nm0508723
Q3808136,Jessica Clark,nm3708145
Q3808138,Jessica Dublin,nm0239356
Q3808176,Jesus Luz,nm3841034
Q3808289,Jill Remez,nm0718920
Q3635180,Barrie Ingham,nm0408813
Q3635219,Barry Brown,nm0113077
Q3635296,Bartine Burkett,nm0121938
Q3635980,Nadira Babbar,nm1318321
Q3809247,John Emerson,nm0256221
Q3809587,John Ross Bowie,nm0101152
Q3809874,Jon Prescott,nm2062720
Q3643729,Brandon Tyler Russell,nm2182241
Q3644016,Bill Flynn,nm0283412
Q3644222,Bren Foster,nm1248409
Q3644457,Brian Hallisay,nm1878999
Q4263636,Nikolay Litvinov,nm0514848
Q4263973,Maksim Litovchenko,nm2098761
Q4264054,Margarita Lifanova,nm1183320
Q4264545,Leonor Llausás,nm0515700
Q4264579,Aleksandr Lobanov,nm3395474
Q4264706,Mariya Lobachova,nm0516397
Q4265098,Viktor Loginov,nm0517741
Q3634256,Shriram Lagoo,nm0481362
Q3634594,Barbara Blanc,nm0086916
Q3634661,Barbara Nascimbene,nm0621609
Q3634664,Barbara Niven,nm0018271
Q4268352,Louisa Connolly-Burnham,nm2733188
Q4268819,Valentina Lukashchuk,nm3770655
Q4269113,Angel Parker,nm1720134
Q4269432,Ada Lundver,nm0526638
Q3811114,Juri Manase,nm0541300
Q3632374,Babe London,nm0518673
Q3632832,Sushma Seth,nm0786024
Q3633188,Sulabha Deshpande,nm0221222
Q3637700,Bella Cortez,nm0181342
Q3637258,Beatrice Fazi,nm0269773
Q3637259,Beatrice Flammini,nm3537538
Q3637265,Beatrice Luzzi,nm0527813
Q3637397,Becky Wahlstrom,nm0906345
Q3253305,Clara Cleymans,nm0166559
Q3379078,Philip Stainton,nm0821598
Q3379127,Philippa Urquhart,nm0882045
Q3739819,Mayana Moura,nm2454894
Q3739850,Abi Titmuss,nm1519720
Q3739892,Leevi Kuuranne,nm0476610
Q3739911,Krystin Pellerin,nm2115995
Q3733907,Ettore D'Alessandro,nm1832808
Q3734145,Alison King,nm0454435
Q3734208,Wanda Opalinska,nm2571603
Q3734238,Eugene Jones III,nm2334911
Q3634675,Barbara Randolph,nm0709872
Q3634678,Barbara Ricci,nm4348131
Q3634694,Barbara Tarbuck,nm0850335
Q3635062,Barnaby Holm,nm0391476
Q3247449,Myriam Muller,nm0612212
Q3247604,Peter Abbay,nm0007850
Q3247630,David Morris,nm1970535
Q3811210,Jullie,nm1895620
Q3811251,June Tripp,nm0385062
Q3811255,June Laverick,nm0491928
Q3811609,Justine Mattera,nm0559819
Q3734245,Eugene Moore,nm0601190
Q3734257,Eugenia Bonino,nm1267815
Q3734276,Eugenie Forde,nm0285947
Q3734506,Eulalie Jensen,nm0421431
Q3734530,Ruby,nm1015531
Q3810271,Joseph Siravo,nm0802759
Q3810294,Josephine Joseph,nm0430626
Q3810452,José Greci,nm0205883
Q3811134,Julienne Davis,nm0204924
Q3811137,Juliet Prowse,nm0699120
Q3811197,Julius Steger,nm0825225
Q3640017,Billie Thomas,nm0858537
Q3640318,Birgit Kroencke,nm0473185
Q3381095,Phillip Reed,nm0715637
Q3381108,Philo McCullough,nm0567224
Q3381268,David Dayan Fisher,nm1113959
Q3381355,Phoebe Nicholls,nm0629498
Q3247749,Paul Rogers,nm0737121
Q3248754,Herman Verbruggen,nm0893695
Q3381852,Phyllis Brooks,nm0112198
Q3381855,Phyllis Gordon,nm0330526
Q3381858,Phyllis Lyons,nm0529137
Q3382053,Lloyd Owen,nm0654197
Q3742898,Eero Milonoff,nm0590480
Q3743341,Enn Klooren,nm0459991
Q3744174,Rein Aren,nm0034232
Q3744307,Evald Aavik,nm0007558
Q3744327,Elsa Saisio,nm0756819
Q3809907,Jonathan Bouck,nm0099113
Q3810018,Jordan Brower,nm0112890
Q3810044,Jordyn Colemon,nm1616263
Q3810241,Joseph Levering,nm0505354
Q3810257,Joseph O'Dea,nm0640620
Q3382663,Pier-Luc Funk,nm2954178
Q3382695,Pierce Gagnon,nm3163952
Q3649957,Caitlin Fitzgerald,nm2624186
Q3650653,Caley Wilson,nm0933130
Q3650778,Calisto Calisti,nm0130050
Q3651353,Cameron Mathison,nm0558950
Q3379514,Philippe Caroit,nm0138950
Q3379590,Philippe Clair,nm0163227
Q3379593,Philippe Clévenot,nm0167515
Q3379594,Philippe Clay,nm0165564
Q4269871,Anna Lutseva,nm2837044
Q4270686,Artyom Lyskov,nm6362487
Q4271412,Ivan Lyubeznov,nm0529385
Q4272643,Grigory Lyampe,nm0527896
Q4272755,Matvey Lyarov,nm0527903
Q4272798,Sergey Lyakhnitsky,nm0515527
Q4260869,Marc Musso,nm1262058
Q4261051,Akvelīna Līvmane,nm0515349
Q4261108,Yevgeni Livshits,nm0515382
Q3645575,Brunella Bovo,nm0100654
Q3379780,Philippe Dumat,nm0241498
Q3379789,Philippe Duquesne,nm0243620
Q3379842,Philippe Forquet,nm0286577
Q3379937,Philippe Gouin,nm1331644
Q4273944,Valery Magdyash,nm3732082
Q4274156,Amet-Khan Magomedov,nm4037568
Q4274585,Artem P. Mazunov,nm1540318
Q4274620,Wiesława Mazurkiewicz,nm0563414
Q4274631,Dmytro Mazurov,nm3050380
Q4274633,Yekaterina Mazurova,nm0563430
Q3740252,Helena Kara,nm0438661
Q3740339,Claire van der Boom,nm1834096
Q3740403,Olev Eskola,nm0260669
Q3740983,Alexander Ivashkevich,nm3471951
Q3637944,Ben Nealon,nm0623739
Q3637962,Ben Weber,nm0916491
Q3638018,Benedetta Gargari,nm1626016
Q3638019,Benedetta Massola,nm1007613
Q3744888,Merle Jääger,nm1840536
Q3738662,Tõnu Aav,nm0007555
Q3739112,Ants Lauter,nm0491588
Q3739185,Uldis Vazdiks,nm0883033
Q3642605,Gé Korsten,nm1514967
Q3643728,Brandon Tyler,nm0878782
Q3741217,Laura Birn,nm1285342
Q3741225,Elle Kull,nm0474632
Q3741539,Federica De Cola,nm2265815
Q3741568,Federica Ranchi,nm0709424
Q3645106,Carmen Yazalde,nm0629548
Q3645107,Brittany Adams,nm3857539
Q3645350,Brooke Newton,nm2114358
Q3645354,Brooke Williams,nm2010527
Q4272806,Vladimir Lyakhovitsky,nm0527883
Q4272965,Da Ya,nm2713760
Q4272978,Park Gun-tae,nm1640273
Q4273012,Seo Dong-won,nm1508309
Q3379941,Philippe Gouinguenet,nm0332265
